"iso","aboveground_biomass_loss__Mg","treecover_loss__ha","aboveground_co2_emissions__Mg","treecover_loss__year"
"MDA",26155.07333644967,236.2628221658954,47950.96778349106,2007
"MDG",35107546.861639336,188580.08889703546,64363835.91300546,2007
"MDV",87.74183729922245,6.193467600241499,160.86003504857447,2007
"MEX",29169202.403579883,218600.7542472466,53476871.07322979,2007
"MKD",551493.2947837673,3862.343733109413,1011071.0404369067,2007
"MLI",15149.747658793895,125.08522385792438,27774.537374455474,2007
"MLT",90.21093032453145,0.8138376445312927,165.38670559497433,2007
"MMR",31384978.403977923,146598.31829907346,57539127.073959514,2007
"MNE",167984.00017525555,1051.4243889884583,307970.6669879685,2007
"MNG",5558323.664728775,48081.704574620366,10190260.05200274,2007
"MOZ",18247254.767680645,138492.60656506143,33453300.407414496,2007
"MSR",2143.1691666932975,10.473866028638799,3929.143472271044,2007
"MTQ",31980.558778930954,155.67514304329575,58631.02442804009,2007
"MUS",26009.576581126326,131.71048106386385,47684.22373206493,2007
"MWI",1170894.1883638254,7494.4610418304,2146639.3453336796,2007
"MYS",97063130.74859804,405158.51252412575,177949073.0390965,2007
"MYT",4540.5911519457495,20.044836022592914,8324.417111900539,2007
"NAM",4979.318814136481,80.0748958156486,9128.751159250214,2007
"NCL",154995.05435916682,975.113473306677,284157.59965847246,2007
"NER",5.562649234402895,0.07517093560003912,10.198190263071973,2007
"NGA",3333413.819952359,24572.530184125564,6111258.669912658,2007
"NIC",19320019.244375743,88499.9115033008,35420035.28135552,2007
"NLD",271650.86753670056,1646.094034667336,498026.59048395103,2007
"NOR",2876956.508238295,31841.161950339516,5274420.265103541,2007
"NPL",897984.5631892637,3465.5022691380964,1646305.0325136501,2007
"NZL",11285732.846350154,62642.62340537099,20690510.218308628,2007
"PAK",171335.40263533077,1123.4631042104643,314114.9048314396,2007
"PAN",4257714.196477873,20644.527491516343,7805809.3602094315,2007
"PER",30469696.57414174,115742.77874036558,55861110.38592653,2007
"PHL",15283870.87764424,66498.02542142752,28020429.942347776,2007
"PLW",28024.387460801387,90.63736881964817,51378.04367813588,2007
"PNG",14779917.981899302,49173.00345922185,27096516.300148718,2007
"POL",7835942.116742242,57310.996582619475,14365893.880694108,2007
"PRI",187928.14250699308,1037.451056382105,344534.9279294873,2007
"PRK",1483684.7422952016,13289.301162021631,2720088.6942078695,2007
"PRT",4700863.772253226,36321.93874819723,8618250.249130914,2007
"PRY",35027992.52616963,426216.1302215819,64217986.297977656,2007
"PSE",103.26425158704863,1.179882171386875,189.31779457625584,2007
"ROU",6654892.378985052,38081.92609849051,12200636.028139256,2007
"RUS",243525737.8567927,2338922.5936676916,446463852.7374532,2007
"RWA",203310.55248408904,1429.9767246848542,372736.01288749656,2007
"SDN",19918.018417339023,184.9207849258857,36516.36709845488,2007
"SEN",20021.891599993065,172.3213261070034,36706.80126665396,2007
"SGP",10116.926340972424,74.44906843085471,18547.69829178278,2007
"SLB",1641681.3239906088,5665.313380356843,3009749.093982782,2007
"SLE",3542204.4089950635,21878.477527943556,6494041.4164909525,2007
"SLV",480333.37071003637,2984.1589480328976,880611.1796350664,2007
"SMR",77.0778395640009,0.9479525586958193,141.30937253400165,2007
"SOM",19968.34627203118,270.5877624933441,36608.634832057156,2007
"SPM",,0.10590869027778681,,2007
"SRB",398602.7261755413,2254.0564650108117,730771.664655159,2007
"SSD",958354.6047017338,9523.609931015968,1756983.4419531787,2007
"SUR",1078657.9555517393,3625.827877904559,1977539.5851781873,2007
"SVK",1816989.2276202298,9485.82304525844,3331146.917303755,2007
"SVN",399487.16345911846,2106.6584842578777,732393.1330083837,2007
"SWE",15794725.615713181,182858.03675589932,28956996.96214082,2007
"SWZ",1703798.971772893,6469.371087471753,3123631.448250306,2007
"SXM",490.6913723280689,5.420395278133372,899.6008492681262,2007
"SYR",198534.77552076385,1577.2368823085078,363980.42178806703,2007
"TCA",4418.532124344794,73.54047559600204,8100.642227965456,2007
"TCD",111936.21347237399,1001.0773712077686,205216.3913660189,2007
"TGO",407005.6663748697,3187.393567986273,746177.0550205944,2007
"THA",19614237.158478152,92628.55864115473,35959434.79054332,2007
"TJK",1451.144662542207,14.039993399713554,2660.4318813273785,2007
"TKM",3734.258670638571,37.80768805047804,6846.140896170714,2007
"TLS",353874.637870332,1555.9017806627699,648770.169428942,2007
"TTO",223656.00650330517,1108.5866123166215,410036.01192272606,2007
"TUN",104945.0350779176,878.4803311863783,192399.2309761822,2007
"TUR",2795622.4540846534,25344.146204375676,5125307.832488529,2007
"TWN",377131.04460950743,1729.6701436782155,691406.9151174298,2007
"TZA",16250074.594037676,121685.21293915612,29791803.42240241,2007
"UGA",6813406.138068805,36627.18579275769,12491244.586459475,2007
"UKR",9712465.789515201,64266.43965348588,17806187.280777875,2007
"URY",2172180.2152135246,21529.69941756154,3982330.3945581294,2007
"USA",381046293.6312151,2435127.9796808213,698584871.6572269,2007
"UZB",4573.861931691787,43.11389129419688,8385.41354143494,2007
"VCT",5180.288202675146,23.156943663386294,9497.195038237767,2007
"VEN",19030892.005396783,114346.97972348816,34889968.676560774,2007
"VGB",970.0012202660807,6.138666342022241,1778.335570487815,2007
"VIR",4063.185213060977,25.063517927842234,7449.17289061179,2007
"VNM",16497299.781414378,80225.30123362977,30245049.599259727,2007
"VUT",24525.432297063,111.89819487171255,44963.29254461549,2007
"XAD",329.7014960541566,3.3677075292880025,604.4527427659538,2007
"XCA",1131.6824653076824,17.06551943865416,2074.7511863974178,2007
"XKO",146547.32112657555,811.023821245211,268670.08873205516,2007
"XNC",1291.1578416251375,12.677765846473577,2367.1227096460852,2007
"ZAF",9155815.67360591,47105.157036076904,16785662.068277486,2007
"ZMB",7534247.349581924,53654.07997100309,13812786.807566857,2007
"ZWE",1315853.1795477422,9299.785557422238,2412397.495837529,2007
"AFG",13658.594085358614,107.40624824205052,25040.75582315746,2008
"AGO",12362341.320811613,103582.03635346261,22664292.421487957,2008
"AIA",764.004022744043,10.390651274954921,1400.6740416974121,2008
"ALA",115185.61697925052,1291.9479553345693,211173.6311286261,2008
"ALB",961106.6302765205,5471.318403878177,1762028.8221736224,2008
"AND",1080.1019046596416,5.247863487197001,1980.1868252093432,2008
"ARG",44989679.11863341,592753.227198378,82481078.3841613,2008
"ARM",13591.65336682076,113.03153313921727,24918.03117250472,2008
"ATG",5731.258259652113,45.69564378293921,10507.306809362206,2008
"AUS",20070470.716081038,205726.8557136433,36795862.97948189,2008
"AUT",5549739.109421372,26895.743190159512,10174521.700605853,2008
"AZE",51251.7305730667,472.31692414898134,93961.50605062224,2008
"BDI",249821.68644776134,1999.4453327100891,458006.42515422916,2008
"BEL",1518857.5607223082,7213.544885716299,2784572.1946575665,2008
"BEN",51452.41596305577,481.551739863324,94329.42926560226,2008
"BES",98.20401321878984,0.5909215571115956,180.04069090111471,2008
"BFA",497.2523438665975,4.757499021891021,911.6292970887623,2008
"BGD",926148.8125002413,4480.089872620345,1697939.489583775,2008
"BGR",907728.6888243321,6448.134766978334,1664169.2628446096,2008
"BHS",179599.12505483723,1949.2357614728064,329265.06260053476,2008
"BIH",252507.44143550826,1551.7883182144155,462930.3092984318,2008
"BLM",14.147892270882444,0.1466102862532469,25.937802496617813,2008
"BLR",4512890.544314968,35896.481903189546,8273632.664577441,2008
"BLZ",1436664.9815456625,8216.094729873794,2633885.799500381,2008
"BMU",28.86201283287488,0.19589676768119546,52.91369019360394,2008
"BOL",60841567.61315785,369850.5605908199,111542873.95745605,2008
"BRA",459421364.29151535,2444308.038316915,842272501.2011108,2008
"BRB",2038.0172194296333,13.71672659022984,3736.3649022876602,2008
"BRN",396142.5843919541,1299.9505503719472,726261.4047185823,2008
"BTN",203467.03368502774,775.3336951217173,373022.89508921746,2008
"BWA",1741.1453686804932,26.063255855741744,3192.099842580904,2008
"CAF",5519483.252585409,31859.752340707728,10119052.629739916,2008
"CAN",153901187.2951275,1949007.8372102007,282152176.7077336,2008
"CHE",498076.445316899,2419.268640174392,913140.1497476483,2008
"CHL",16044087.501282252,123068.31339763828,29414160.419017464,2008
"CHN",139462342.86343494,738031.2918890548,255680961.91629738,2008
"CIV",19211037.25260854,127554.83313428678,35220234.963115655,2008
"CMR",7631461.558238779,35141.59927780961,13991012.856771085,2008
"COD",89843687.35658479,404830.7293506207,164713426.82040542,2008
"COG",3398858.0436239014,17374.33580803327,6231239.74664382,2008
"COL",50750144.873194866,231849.49965961892,93041932.26752375,2008
"COM",7478.227107406031,34.95359877598221,13710.08303024439,2008
"CPV",,0.148145368279614,,2008
"CRI",4085939.8057309897,21875.040798153663,7490889.643840149,2008
"CUB",2307536.9471411603,17083.735766594975,4230484.403092126,2008
"CUW",382.97737841021774,5.492518068149113,702.1251937520658,2008
"CYM",2921.2385007636813,32.34618677934979,5355.6039180667485,2008
"CYP",9262.397605801329,94.7967043798501,16981.062277302437,2008
"CZE",3201118.338803692,16872.510010702656,5868716.954473438,2008
"DEU",12506213.506235925,61696.1710857704,22928058.094765868,2008
"DMA",21612.857519557354,93.37368369676025,39623.572119188495,2008
"DNK",679601.1563629071,6060.80810628176,1245935.4533319965,2008
"DOM",3432137.1293698475,21612.208224849244,6292251.403844719,2008
"DZA",890249.7946469998,7972.3369595489985,1632124.623519499,2008
"ECU",12727538.316400435,51890.07404954916,23333820.24673412,2008
"EGY",7571.103766650289,81.46682983902193,13880.356905525528,2008
"ESP",6553715.94687155,44287.974223998135,12015145.902597837,2008
"EST",1857263.5389345014,18296.511605811564,3404983.1547132516,2008
"ETH",4054392.812747505,24008.628005870367,7433053.490037095,2008
"FIN",16299387.757764585,200192.1070480179,29882210.88923506,2008
"FJI",518777.30138573644,2387.2571105998945,951091.7192071835,2008
"FRA",16346102.59501931,86955.39992540002,29967854.757535387,2008
"GAB",3985811.941585242,17367.16598726388,7307321.89290628,2008
"GBR",2086275.404411307,12505.129785906154,3824838.241420729,2008
"GEO",132224.4360596263,745.6179695139119,242411.4661093145,2008
"GGY",38.6149835514301,0.25204467519529816,70.79413651095517,2008
"GHA",5781358.122051064,37848.6647131925,10599156.557093618,2008
"GIN",3102415.841743305,21481.36187448603,5687762.376529394,2008
"GLP",22286.01745039776,134.85936135624326,40857.69865906257,2008
"GMB",27158.54627273009,297.21283617796945,49790.66816667185,2008
"GNB",419701.5109662601,3248.3617539586,769452.7701048101,2008
"GNQ",1177272.7238265418,4821.67587377368,2158333.327015327,2008
"GRC",2457114.1719498965,21197.207681260625,4504709.315241478,2008
"GRD",14570.99376415499,64.18114656383032,26713.488567617485,2008
"GTM",13733930.329195604,77172.95991448383,25178872.27019196,2008
"GUF",1650838.421094793,5223.395382079144,3026537.105340454,2008
"GUY",2631766.0076241205,9460.220061471977,4824904.347310889,2008
"HKG",4733.501438899547,26.516980519427165,8678.085971315837,2008
"HND",7678320.110007608,43299.04954530547,14076920.201680616,2008
"HRV",635512.4050658932,3890.7472545630894,1165106.0759541376,2008
"HTI",303188.0729213936,2191.5489272129794,555844.8003558883,2008
"HUN",1339136.8030691012,8911.60298531732,2455084.1389600183,2008
"IDN",314230766.1767575,1396251.2897924036,576089737.990722,2008
"IND",17950535.074581347,85952.7557300427,32909314.303399123,2008
"IRL",1291776.925613684,6923.7862074395025,2368257.696958421,2008
"IRN",38576.938765856394,374.201338121674,70724.3877374034,2008
"IRQ",1861.2912537515622,17.802913353759966,3412.367298544531,2008
"ISR",6193.35102668199,65.05592308378462,11354.476882250314,2008
"ITA",1901459.4824118149,15153.615128632711,3486009.051088327,2008
"JAM",415837.734463896,2026.9209482463134,762369.1798504762,2008
"JEY",269.7431822659091,2.0760335214777466,494.52916748750005,2008
"JPN",7235666.277273111,40839.315101169545,13265388.175000703,2008
"KAZ",529897.4439265097,4548.577746347758,971478.6471986023,2008
"KEN",3290793.9036495816,19224.20869253114,6033122.156690899,2008
"KGZ",11916.77336356634,106.68695432014235,21847.417833204952,2008
"KHM",19464685.981670976,83499.4663232057,35685257.63306344,2008
"KNA",4349.6425906656,22.808165806652585,7974.344749553599,2008
"KOR",1653544.0283894762,14022.031905620515,3031497.3853807077,2008
"LAO",17582905.838715322,80591.86619556836,32235327.37097809,2008
"LBN",42671.12587561227,393.79677018279983,78230.39743862249,2008
"LBR",6471938.1651952835,36172.384788474665,11865219.969524683,2008
"LBY",482.1342998142753,5.719577115053287,883.912882992838,2008
"LCA",11927.72172040976,56.11256767195758,21867.489820751223,2008
"LIE",2097.531029561255,8.851673784732661,3845.473554195634,2008
"LKA",1057510.817796709,6499.718686465448,1938769.8326273,2008
"LSO",638.0578784089496,5.786412847603058,1169.7727770830743,2008
"LTU",1824923.0411678848,15203.36586417336,3345692.242141121,2008
"LUX",212489.34720009897,983.5287602804456,389563.80320018146,2008
"LVA",3313669.526408058,29308.311703305633,6075060.798414773,2008
"MAC",,3.6411857619376744,,2008
"MAF",279.3098527264197,2.9293280648989217,512.0680633317694,2008
"MAR",394263.77559445845,3409.4659973600446,722816.9219231739,2008
"MDA",15653.556098644443,135.10531073272534,28698.18618084814,2008
"MDG",21921198.420726273,123502.26731842161,40188863.7713315,2008
"MDV",36.67693030540744,6.652925153589889,67.24103889324697,2008
"MEX",24269448.82738078,184377.24756430165,44493989.516864784,2008
"MKD",614981.6489157081,3960.287252619868,1127466.3563454652,2008
"MLI",13243.215591582695,105.64487599686291,24279.228584568278,2008
"MLT",93.92788129162444,0.9392073522677418,172.20111570131147,2008
"MMR",25217388.024253953,119216.27818790426,46231878.04446555,2008
"MNE",271857.204909464,1429.1903713152153,498404.8756673508,2008
"MNG",4841604.6381475255,56001.45858362425,8876275.169937123,2008
"MOZ",27322661.4245871,204759.70379035076,50091545.94507634,2008
"MSR",1435.3165097621802,6.563911049597307,2631.4136012306635,2008
"MTQ",54998.34332743474,278.1229153514597,100830.29610029701,2008
"MUS",38399.874708352654,188.63573474132127,70399.77029864652,2008
"MWI",1486827.5270522106,9724.4332244271,2725850.4662623852,2008
"MYS",90853689.32279113,367972.3268524317,166565097.09178367,2008
"MYT",9510.336764674537,42.79123389550195,17435.61740190332,2008
"NAM",2352.4434672750726,33.50885191075482,4312.813023337632,2008
"NCL",88333.78884660824,521.7802026403624,161945.27955211513,2008
"NGA",3763705.06177094,27470.658736120666,6900125.946580058,2008
"NIC",10970402.71402303,53814.3458821267,20112404.975708887,2008
"NLD",188394.54618151538,1150.75228173457,345390.0013327781,2008
"NOR",3094805.947241832,33815.400520675576,5673810.90327669,2008
"NPL",760556.346214053,2991.812973310449,1394353.3013924297,2008
"NZL",11217252.99068768,61372.24404157957,20564963.81626073,2008
"OMN",6.0928962143572925,0.06923745698133286,11.170309726321703,2008
"PAK",178593.73910684994,1054.1725226218682,327421.8550292249,2008
"PAN",8438952.784316897,39945.21457636346,15471413.437914323,2008
"PER",34754078.98717664,126614.39186230578,63715811.476490535,2008
"PHL",8975951.087604998,38702.70455170647,16455910.327275831,2008
"PLW",21206.027871201528,64.54485364532431,38877.71776386946,2008
"PNG",21003791.10296883,71045.21116784075,38506950.355442874,2008
"POL",6585375.517346677,47941.060218340324,12073188.448468907,2008
"PRI",232298.31817981176,1215.505161910208,425880.2499963215,2008
"PRK",2095720.4020611034,18782.937884823175,3842154.070445355,2008
"PRT",4419579.228154099,33614.95662346316,8102561.918282518,2008
"PRY",27362394.81829559,376342.82950815617,50164390.50020857,2008
"PSE",238.54352438997444,2.5462645572715545,437.3297947149531,2008
"REU",2886.527402463904,15.100356275447357,5291.966904517158,2008
"ROU",3121600.712061769,17535.364043661513,5722934.638779909,2008
"RUS",270894967.47359437,3047988.2481551142,496640773.7015897,2008
"RWA",172594.21849079418,1100.6305953087333,316422.7338997894,2008
"SDN",6252.6912151051965,55.47708850872845,11463.26722769286,2008
"SEN",32529.896077122256,285.2699201995772,59638.142808057484,2008
"SGP",5115.280230475873,35.45650921460616,9378.013755872433,2008
"SLB",2196734.0122370394,8171.095973645531,4027345.689101238,2008
"SLE",3514324.1401144555,20924.709276036177,6442927.590209834,2008
"SLV",532976.5608997012,3324.5869904769384,977123.6949827855,2008
"SMR",34.85429929628274,0.3903732103515403,63.89954870985169,2008
"SOM",17413.802701312186,250.20504744422516,31925.304952405684,2008
"SRB",576546.3504989813,3260.2216147744566,1057001.6425814654,2008
"SSD",833756.6878650052,9009.289343350294,1528553.9277525092,2008
"SUR",2303314.244162066,7510.653751258642,4222742.780963789,2008
